first_name	last_name	gender	dob	state	phone	zip	age	cost
Ashleigh	Curler	F	9/18/1935	CA	1207773863	76834	85	cost
Todd	Doughnut	M	1/6/2006	VT	5611986068	86895	15	cost
Lisa	Crisp	F	2/21/1927	IA	1726881031	11423	94	cost
Jim	Curler	M	9/23/2000	VT	2628802608	68389	20	cost
Jim	Fryer	M	5/28/1990	VT	1075267835	77495	31	cost
Ashleigh	Dough	F	9/4/2022	VT	14367664554	14057	-2	cost
Alex	Do	M	7/5/1968	CA	14996913453	75826	53	cost
Ashleigh	Curler	F	1/5/1913	TX	3157658499	34412	108	cost
Thomas	Dough	M	12/9/2010	CA	5763686717	71000	10	cost
Ben	Sourdough	M	1/31/1916	VT	12611664195	24189	105	cost
Alex	Sourdough	F	12/7/1926	IA	1525778867	83761	94	cost
Ben	Do	M	6/25/1976	IA	7924171326	52765	45	cost
Asheley	Do	F	12/22/1922	IA	11137798168	38531	98	cost
Jim	Curler	M	10/18/1981	VT	2553636189	61183	39	cost
Jim	Curler	M	1/2/1914	CA	6196858282	64620	107	cost
John	Dough	M	2/7/1944	CA	2305048597	44657	77	cost
Carman	Sourdough	F	12/3/1919	VT	7948556595	74954	101	cost
Ben	Doe	M	6/1/2024	TX	5176631654	20420	-3	cost
Ben	Sourdough	M	1/11/1952	VT	4766713423	39307	69	cost
Ashleigh	Curler	F	6/17/1945	TX	5015444313	32323	76	cost
Jim	Doe	M	3/25/1995	TX	14468733040	58385	26	cost
Todd	Dough	M	10/23/1959	VT	7311676201	24997	61	cost
Thomas	Fryer	M	6/27/1985	TX	7406462192	55662	36	cost
Thomas	Dough	M	7/31/1963	IA	3131082112	73828	57	cost
Todd	Crisp	M	9/16/1985	VT	14447057892	52490	35	cost
Ben	Doe	M	9/28/1957	CA	13017816231	80422	63	cost
John	Dough	M	11/30/2003	VT	3733541548	51218	17	cost
John	Sourdough	M	6/4/1921	CA	2258756186	9782	100	cost
Carman	Curler	F	5/31/2002	CA	5671571815	15019	19	cost
Lisa	Dough	F	12/21/1955	VT	1394655343	34545	65	cost
Lisa	Do	F	6/29/1928	CA	3995512077	65497	93	cost
John	Doe	M	5/17/2009	IA	1948473219	87893	12	cost
Jim	Doughnut	M	1/3/1978	TX	3408653510	15893	43	cost
Alex	Curler	F	3/14/1999	TX	5156535397	40884	22	cost
Jim	Fryer	M	7/13/2018	IA	3468534651	73707	3	cost
Ben	Crisp	M	3/11/1971	TX	1957468591	45724	50	cost
Lisa	Fryer	F	6/7/1947	VT	8588091993	35478	74	cost
Alex	Dough	F	5/17/1922	VT	4371638932	92233	99	cost
Alex	Doe	M	1/2/1929	TX	4487964303	10653	92	cost
Carman	Doughnut	F	1/19/1999	CA	8962975646	89236	22	cost
Asheley	Dough	F	9/17/1942	IA	16746648420	7219	78	cost
Carman	Doe	F	1/18/1968	IA	13783401758	47943	53	cost
Ashleigh	Dough	F	3/25/2014	TX	14654682007	61565	7	cost
Ashleigh	Curler	F	9/4/2026	IA	6815035360	73065	-6	cost
Lisa	Sourdough	F	1/12/2019	TX	7084556884	84423	2	cost
Ashleigh	Doughnut	F	2/15/2001	TX	14897034858	63435	20	cost
Carman	Do	F	2/14/1947	CA	18662594391	7382	74	cost
Lisa	Do	F	4/5/1967	VT	2386637823	5030	54	cost
Todd	Sourdough	M	5/28/1918	CA	2022757693	69675	103	cost
Ashleigh	Doe	F	8/22/1939	TX	2822895081	16916	81	cost
Todd	Crisp	M	8/24/1993	CA	1928963142	71273	27	cost
Ashleigh	Doe	F	6/16/1977	CA	1034836272	65692	44	cost
Alex	Sourdough	F	5/8/2006	CA	15054493506	97284	15	cost
John	Fryer	M	5/13/1922	TX	13012523780	82730	99	cost
Alex	Fryer	M	9/26/1951	TX	14707863384	52725	69	cost
Ben	Crisp	M	11/16/1975	IA	3261261337	21209	45	cost
Asheley	Doe	F	4/8/1916	IA	5971125651	55832	105	cost
John	Fryer	M	9/23/1955	VT	8694903325	45550	65	cost
Ashleigh	Fryer	F	8/2/2022	CA	12438415590	35773	-2	cost
Thomas	Doughnut	M	4/9/1931	TX	6592713822	26898	90	cost
Ben	Curler	M	2/25/1920	TX	5241496153	8041	101	cost
Ben	Doughnut	M	12/7/1936	TX	7674364928	93274	84	cost
Lisa	Dough	F	6/25/1937	VT	2894915217	68680	84	cost
Asheley	Do	F	7/12/1928	IA	17513464448	38629	93	cost
Ashleigh	Crisp	F	5/12/1944	CA	7808736757	81553	77	cost
Asheley	Curler	F	6/8/1982	TX	5347317915	58705	39	cost
Carman	Crisp	F	3/18/2007	TX	15092486967	80050	14	cost
Lisa	Doughnut	F	2/27/1949	TX	1975484501	50124	72	cost
Alex	Sourdough	F	9/1/1929	TX	6783443623	26811	91	cost
Alex	Curler	F	1/16/2020	TX	18155778584	32968	1	cost
Alex	Fryer	F	10/30/2013	VT	4008564838	42957	7	cost
Ben	Curler	M	10/20/2012	IA	3507003002	2540	8	cost
Ben	Doe	M	5/12/1934	CA	5448271664	19779	87	cost
Alex	Doughnut	F	10/31/1994	IA	1881042793	62779	26	cost
Thomas	Curler	M	11/11/1976	TX	14143617730	78905	44	cost
Carman	Doughnut	F	12/1/1961	TX	1968694784	54446	59	cost
Thomas	Doe	M	5/7/1919	VT	18542644224	98212	102	cost
Asheley	Doe	F	3/20/1970	CA	6497467311	71329	51	cost
Todd	Doughnut	M	5/5/1946	TX	8975452592	71408	75	cost
Alex	Sourdough	F	11/3/1931	TX	2016105676	24128	89	cost
Jim	Doughnut	M	5/12/1958	TX	6425203380	94013	63	cost
Lisa	Dough	F	8/29/1942	IA	16493074116	73273	78	cost
Alex	Fryer	F	6/30/2006	VT	17465493371	55392	15	cost
Thomas	Sourdough	M	5/14/1975	VT	3004055148	71844	46	cost
Carman	Sourdough	F	5/28/2012	CA	5953838034	85111	9	cost
Alex	Sourdough	F	6/7/2004	IA	4172836470	92381	17	cost
Carman	Dough	F	1/9/2007	IA	2113792127	80194	14	cost
Asheley	Curler	F	10/11/1992	VT	5366045305	68422	28	cost
Alex	Doe	F	7/11/2014	IA	8576284706	70872	7	cost
Lisa	Sourdough	F	10/13/1967	TX	5694786357	83404	53	cost
Carman	Doe	F	11/19/1972	IA	11262665308	45752	48	cost
Carman	Crisp	F	1/6/1953	VT	2933288546	20793	68	cost
Asheley	Doe	F	12/3/2026	VT	13151182538	58459	-6	cost
Carman	Sourdough	F	12/10/2010	IA	8902688708	97412	10	cost
Jim	Crisp	M	11/26/1967	TX	8983167989	10037	53	cost
Thomas	Crisp	M	10/22/1991	IA	3716664344	13817	29	cost
Alex	Doe	F	1/1/1978	CA	8102041321	87383	43	cost
Lisa	Curler	F	1/21/1954	IA	1534313938	46850	67	cost
Todd	Curler	M	5/5/1967	IA	6047167422	84940	54	cost
Ben	Doughnut	M	6/5/1925	CA	12182371983	23729	96	cost
Ashleigh	Curler	F	6/28/2018	TX	5324305861	50333	3	cost
Carman	Do	F	8/21/1938	VT	8388218130	31721	82	cost
Ben	Dough	M	9/13/1982	IA	8641984417	64622	38	cost
Ben	Doughnut	M	12/29/2020	IA	7462611432	46786	0	cost
Alex	Do	F	11/20/2028	IA	1097164066	76853	-8	cost
Alex	Dough	M	6/23/1993	IA	12757066681	37118	28	cost
Alex	Fryer	M	9/1/1976	VT	2951166762	65297	44	cost
Lisa	Crisp	F	6/21/2019	CA	7807807046	56710	2	cost
Lisa	Sourdough	F	12/30/1949	TX	12277301078	37070	71	cost
Jim	Doughnut	M	6/14/1998	TX	4392634876	29969	23	cost
Jim	Doe	M	11/24/1930	TX	6023853184	32323	90	cost
Lisa	Doughnut	F	7/30/2029	CA	6882125559	2718	-9	cost
Ben	Doughnut	M	4/17/2030	IA	11315732588	53231	-9	cost
Carman	Do	F	12/24/1971	VT	7333892912	20061	49	cost
Ashleigh	Sourdough	F	10/20/1956	VT	6388951810	43085	64	cost
Ashleigh	Doughnut	F	10/29/1921	TX	15983401300	42350	99	cost
Lisa	Dough	F	12/30/1963	TX	17857214060	18913	57	cost
John	Sourdough	M	11/5/2025	TX	8065698169	52484	-5	cost
Carman	Crisp	F	9/24/1969	CA	6688168922	43463	51	cost
Asheley	Doe	F	12/18/1977	TX	2292494495	60273	43	cost
Todd	Doughnut	M	1/23/1971	CA	8541556755	4595	50	cost
Todd	Do	M	8/27/1972	IA	4821898902	78285	48	cost
Ashleigh	Sourdough	F	9/1/2001	IA	2605103229	57403	19	cost
Thomas	Dough	M	4/7/2012	IA	7831141591	47734	9	cost
Ashleigh	Curler	F	3/24/2013	IA	3216917366	60143	8	cost
Asheley	Curler	F	3/1/1985	TX	2685457177	79160	36	cost
Carman	Do	F	2/1/1956	CA	8407148718	37175	65	cost
John	Doe	M	7/10/1936	CA	6125075877	76578	85	cost
Asheley	Sourdough	F	5/9/1965	CA	1315438054	71653	56	cost
Alex	Curler	M	6/13/2027	CA	16187203634	16958	-6	cost
Carman	Sourdough	F	7/10/1918	IA	3092635434	38307	103	cost
Alex	Do	F	6/16/2025	CA	14278903679	16430	-4	cost
Ben	Doughnut	M	12/12/1937	CA	12894483454	1740	83	cost
Carman	Doe	F	5/21/1959	TX	6303803168	25013	62	cost
Ashleigh	Doughnut	F	4/10/1969	VT	16307253099	50434	52	cost
Jim	Sourdough	M	8/9/1963	CA	5617543929	55714	57	cost
Todd	Fryer	M	5/27/1932	CA	2768503915	79124	89	cost
Alex	Curler	F	6/15/2015	VT	12985575788	56656	6	cost
Todd	Doe	M	12/14/1991	IA	5216291361	57923	29	cost
Lisa	Fryer	F	8/18/1976	TX	6736526541	77306	44	cost
Todd	Sourdough	M	7/26/2014	CA	8082252967	93730	6	cost
Alex	Crisp	M	9/30/1918	VT	8531682143	97327	102	cost
Alex	Fryer	M	12/23/2026	CA	17403063609	42181	-6	cost
Todd	Sourdough	M	9/2/2023	IA	3826128206	95463	-3	cost
Carman	Fryer	F	8/27/1963	TX	2504874761	60309	57	cost
Jim	Fryer	M	8/6/1986	TX	6405254805	3416	34	cost
Alex	Crisp	M	6/20/1944	IA	5567887690	49228	77	cost
Jim	Dough	M	7/25/1954	CA	1118027296	95393	66	cost
Asheley	Crisp	F	11/18/2004	IA	3691197015	2915	16	cost
Carman	Sourdough	F	11/15/2014	TX	14631443886	37796	6	cost
Jim	Doe	M	3/8/1966	VT	6183048390	40172	55	cost
Ben	Do	M	11/8/1981	IA	15335542726	22646	39	cost
Alex	Crisp	M	9/5/2025	CA	5915285859	11970	-5	cost
Alex	Fryer	F	10/12/1958	CA	8102091531	73189	62	cost
Todd	Doe	M	11/6/1923	CA	3143837525	3216	97	cost
Alex	Doughnut	F	6/2/2028	CA	14918762908	74143	-7	cost
Ashleigh	Crisp	F	4/2/1977	VT	3042672171	17216	44	cost
Carman	Curler	F	1/14/1935	CA	12242997157	87421	86	cost
Ben	Fryer	M	9/26/2006	CA	8021013412	94599	14	cost
Jim	Fryer	M	7/13/1943	CA	4924494487	46756	78	cost
Carman	Curler	F	8/1/1973	IA	2261611498	11651	47	cost
Alex	Doe	M	1/8/1985	VT	14952247176	78533	36	cost
John	Sourdough	M	10/5/1916	IA	7006774206	63237	104	cost
Todd	Sourdough	M	2/18/1934	CA	3044396663	12457	87	cost
Ben	Doe	M	8/21/1998	IA	2455908213	22207	22	cost
Ben	Dough	M	5/5/1956	IA	5831854363	43232	65	cost
Todd	Curler	M	1/24/1923	IA	16187283454	53346	98	cost
Ben	Sourdough	M	2/20/2020	VT	12895142448	40608	1	cost
John	Curler	M	11/26/1992	VT	16602456410	39242	28	cost
Ben	Do	M	4/17/1966	IA	8984636382	21760	55	cost
Thomas	Doughnut	M	12/25/1982	CA	17738333261	73177	38	cost
Thomas	Do	M	10/4/1995	IA	5834361722	69797	25	cost
Jim	Curler	M	3/23/1941	CA	3997104353	53243	80	cost
John	Do	M	5/10/1939	IA	12305325390	76709	82	cost
Alex	Curler	M	6/10/1992	CA	3226187515	29833	29	cost
John	Doe	M	1/4/1991	CA	6295547391	7593	30	cost
Lisa	Fryer	F	12/17/1956	VT	5013328432	23839	64	cost
Thomas	Doe	M	12/6/1955	CA	15445031044	58826	65	cost
Alex	Fryer	M	7/24/1961	VT	6348876066	15891	59	cost
Carman	Curler	F	4/29/1952	VT	4088417867	59549	69	cost
Jim	Doe	M	4/19/1921	TX	8623543021	10599	100	cost
Jim	Crisp	M	8/15/1943	VT	16115048191	11535	77	cost
John	Crisp	M	11/6/2030	TX	2657812877	57767	-10	cost
Alex	Curler	M	12/15/2022	CA	6733585482	56616	-2	cost
Todd	Curler	M	1/8/1958	VT	5281188401	70619	63	cost
John	Crisp	M	12/31/1959	VT	8374813765	18071	61	cost
Asheley	Doughnut	F	6/30/2023	CA	16716653667	14357	-2	cost
Asheley	Doughnut	F	8/19/2013	TX	12632581373	79042	7	cost
Todd	Doe	M	8/9/1993	VT	8677954849	37578	27	cost
Todd	Sourdough	M	6/7/2014	CA	7023467504	28588	7	cost
Ben	Fryer	M	1/31/1936	CA	17323617241	9029	85	cost
Ben	Sourdough	M	9/4/2001	IA	3687522801	28811	19	cost
Alex	Doe	F	5/10/2025	IA	15208647740	89211	-4	cost
Alex	Dough	F	8/27/1970	VT	6478914105	69225	50	cost
Todd	Doughnut	M	11/3/1965	IA	12381554938	99903	55	cost
Carman	Curler	F	6/7/1995	VT	3445165060	55896	26	cost
Lisa	Fryer	F	8/10/2009	IA	2822523980	18492	11	cost
Lisa	Crisp	F	12/5/1985	CA	3568352323	9317	35	cost
Ashleigh	Sourdough	F	12/18/1999	VT	6935528600	35966	21	cost
Asheley	Crisp	F	6/7/2007	CA	3901965508	12431	14	cost
Todd	Crisp	M	4/12/1949	TX	6477866959	30963	72	cost
Alex	Crisp	M	12/10/2006	TX	6666926006	3242	14	cost
Carman	Doe	F	9/3/1988	CA	4254003143	40508	32	cost
Ben	Doe	M	9/27/1993	IA	1952776505	54948	27	cost
Ashleigh	Dough	F	4/6/1917	IA	16984738224	26761	104	cost
Asheley	Do	F	9/10/1937	CA	1164145529	80095	83	cost
Lisa	Sourdough	F	10/29/2015	CA	11633535599	44396	5	cost
Carman	Sourdough	F	6/5/1924	CA	4774287366	6080	97	cost
Alex	Do	M	4/1/1940	VT	1124223876	91895	81	cost
Ben	Doughnut	M	4/8/2019	CA	3344788112	38566	2	cost
Ben	Dough	M	6/24/1955	IA	6673603741	52468	66	cost
Asheley	Do	F	10/11/1980	VT	4643775286	50187	40	cost
Alex	Do	F	4/9/1929	TX	5355328666	41822	92	cost
Asheley	Sourdough	F	12/23/1914	TX	1477791780	79448	106	cost
Alex	Fryer	F	1/24/1929	VT	16912366048	89150	92	cost
Ashleigh	Fryer	F	11/3/1939	CA	8841748251	15668	81	cost
Thomas	Sourdough	M	4/29/1918	TX	17404945620	14602	103	cost
Ashleigh	Curler	F	6/18/1920	VT	3633354930	8809	101	cost
Thomas	Do	M	4/22/2017	TX	6514566782	18671	4	cost
Jim	Fryer	M	7/3/1913	IA	1768946754	88420	108	cost
Jim	Doe	M	9/18/1951	CA	8218914238	26951	69	cost
Ashleigh	Curler	F	3/13/1926	TX	17565615093	89392	95	cost
Lisa	Do	F	2/27/2020	VT	7163514296	7352	1	cost
Jim	Doe	M	4/7/1927	VT	6815185271	19174	94	cost
John	Dough	M	2/15/2028	IA	17403072300	48180	-7	cost
Alex	Fryer	F	3/5/1993	CA	4283115942	79596	28	cost
John	Crisp	M	10/14/1992	IA	2178662292	92284	28	cost
John	Curler	M	10/3/2018	CA	11402195386	13817	2	cost
Alex	Sourdough	F	3/14/1961	CA	8042284394	84415	60	cost
Lisa	Sourdough	F	5/23/1936	TX	4461988086	2792	85	cost
Lisa	Do	F	12/5/1933	TX	6083197581	53740	87	cost
Carman	Doughnut	F	5/10/2002	CA	8586608204	97532	19	cost
Alex	Do	M	10/25/2027	VT	16667094112	41218	-7	cost
Asheley	Doe	F	12/24/1937	TX	7165398559	21556	83	cost
Ben	Dough	M	7/13/2016	IA	1761043639	20901	5	cost
Asheley	Doughnut	F	7/20/1933	CA	3177372238	85521	88	cost
Carman	Dough	F	8/29/1991	IA	3491641402	65595	29	cost
Alex	Doughnut	M	10/26/2022	IA	2471937927	50157	-2	cost
Thomas	Crisp	M	7/14/2010	IA	1577013694	56782	11	cost
Carman	Fryer	F	12/29/1922	VT	6222188623	20587	98	cost
Jim	Dough	M	1/17/1941	TX	7421506371	56396	80	cost
Thomas	Dough	M	11/9/1954	CA	18608201161	49730	66	cost
Alex	Do	F	1/18/1942	IA	4243107054	9585	79	cost
John	Do	M	7/22/1959	IA	2922612627	16455	62	cost
Asheley	Doe	F	3/8/2025	IA	3153536656	95589	-4	cost
Alex	Doe	M	10/2/1992	IA	16533881409	33655	28	cost
Carman	Do	F	1/22/1969	IA	6816151986	45159	52	cost
Asheley	Do	F	6/1/1976	CA	3832103897	2919	45	cost
Asheley	Crisp	F	8/17/1922	CA	7165316470	46723	98	cost
John	Curler	M	7/13/1981	IA	1312965890	6809	40	cost
Carman	Dough	F	9/11/1997	VT	4064543652	24718	23	cost
Lisa	Fryer	F	2/15/1992	CA	2178408132	15451	29	cost
Todd	Crisp	M	4/18/2025	CA	2978147871	32423	-4	cost
Alex	Sourdough	M	7/13/1972	VT	8002495073	36138	49	cost
Lisa	Curler	F	12/2/1946	VT	16821731692	30603	74	cost
Ben	Do	M	8/6/1964	IA	17034615018	77767	56	cost
Thomas	Curler	M	10/18/1926	CA	7887465659	92422	94	cost
Jim	Doughnut	M	6/7/1944	VT	2146432521	99262	77	cost
Alex	Do	F	12/17/2011	CA	1972398486	93344	9	cost
Lisa	Fryer	F	3/14/2016	IA	18084434270	47051	5	cost
Thomas	Doe	M	4/17/1998	VT	8071856306	19753	23	cost
Alex	Curler	M	1/14/1950	TX	4684885872	56772	71	cost
Thomas	Doe	M	8/5/1947	TX	12716967821	47429	73	cost
Ben	Fryer	M	9/20/1930	CA	8367516322	48047	90	cost
Jim	Dough	M	4/20/1952	CA	6826004717	52455	69	cost
Carman	Dough	F	5/26/2019	IA	14616462831	35134	2	cost
Ben	Doughnut	M	7/20/1937	TX	3895745322	60063	84	cost
Lisa	Doughnut	F	9/21/1926	CA	8427343605	41793	94	cost
Carman	Fryer	F	12/20/2004	CA	1681857897	28342	16	cost
Asheley	Crisp	F	8/25/1945	CA	13031595709	3063	75	cost
Lisa	Doughnut	F	4/9/1985	TX	7207512670	29204	36	cost
Jim	Dough	M	10/23/1941	IA	6686583220	66169	79	cost
Ben	Dough	M	8/16/1983	IA	8586947396	5389	37	cost
Ben	Curler	M	4/11/1994	IA	6188906283	65039	27	cost
Jim	Doughnut	M	7/13/2019	IA	3427128364	2951	2	cost
Ashleigh	Sourdough	F	12/5/1926	TX	5218751775	40260	94	cost
Carman	Sourdough	F	9/11/1933	TX	6082715522	36037	87	cost
Carman	Fryer	F	3/26/1974	IA	2692646444	37774	47	cost
Todd	Fryer	M	4/1/2017	TX	8523361880	65387	4	cost
Asheley	Sourdough	F	7/4/2001	CA	3313901184	34868	20	cost
Todd	Doe	M	5/19/1933	VT	18093111227	85295	88	cost
Ashleigh	Doughnut	F	1/16/1925	VT	6593312583	25574	96	cost
John	Crisp	M	7/14/1926	VT	2643194469	28160	95	cost
Carman	Doe	F	4/26/1921	IA	5933916088	29422	100	cost
Asheley	Sourdough	F	9/14/1915	VT	12867337413	54515	105	cost
Carman	Doe	F	1/20/2029	TX	5436492937	38796	-8	cost
Asheley	Fryer	F	2/3/1934	CA	6383106402	66296	87	cost
John	Dough	M	10/4/1985	IA	7186145659	42697	35	cost
Jim	Doughnut	M	5/16/2024	TX	7012591165	67062	-3	cost
Jim	Sourdough	M	6/8/1921	IA	18197383816	74299	100	cost
John	Dough	M	5/13/1940	TX	8431903873	79805	81	cost
Lisa	Doughnut	F	7/14/2022	IA	4771505580	27212	-1	cost
Lisa	Fryer	F	11/1/1994	TX	8912107851	76874	26	cost
Todd	Crisp	M	9/8/1997	TX	7805176004	74058	23	cost
Carman	Fryer	F	6/18/1924	TX	7772748265	63756	97	cost
John	Doughnut	M	3/30/1943	TX	8858157780	12603	78	cost
Carman	Dough	F	4/26/2029	TX	18965861937	83429	-8	cost
Thomas	Doe	M	1/11/2010	TX	4028483869	99570	11	cost
Alex	Doe	F	5/29/1915	CA	16828646657	39540	106	cost
Todd	Fryer	M	8/21/2011	VT	3164277328	96290	9	cost
Ashleigh	Fryer	F	7/14/1995	VT	5768472552	29663	26	cost
Thomas	Doe	M	8/7/1998	CA	7038026664	28330	22	cost
Carman	Dough	F	8/9/1991	TX	7983912220	5179	29	cost
Asheley	Sourdough	F	7/2/1968	IA	11177335318	34629	53	cost
Ashleigh	Crisp	F	11/15/1921	VT	17394275217	74943	99	cost
Asheley	Do	F	8/25/1958	CA	8644328885	88966	62	cost
Lisa	Dough	F	2/21/2001	IA	11546327986	38398	20	cost
John	Crisp	M	5/13/2023	TX	12645286453	25900	-2	cost
Thomas	Sourdough	M	10/12/1957	CA	1105921864	85466	63	cost
Alex	Doughnut	M	4/27/2026	VT	1423908087	28750	-5	cost
John	Crisp	M	2/1/1989	IA	1302368825	43953	32	cost
Todd	Sourdough	M	7/31/1917	CA	2547291846	56522	103	cost
Thomas	Dough	M	6/2/1959	CA	2194872078	44955	62	cost
Jim	Curler	M	11/8/1940	TX	14218711901	12145	80	cost
Ben	Doe	M	8/2/2016	IA	2387363619	64145	4	cost
Carman	Sourdough	F	8/22/2020	CA	8546241078	83357	0	cost
John	Sourdough	M	10/7/1980	TX	8608011401	26270	40	cost
Carman	Doe	F	7/1/1954	TX	6724001173	16637	67	cost
Ben	Do	M	11/27/2011	IA	3546223167	84684	9	cost
Asheley	Fryer	F	10/23/1943	CA	8362362460	67220	77	cost
Alex	Do	M	3/4/1988	IA	2727123237	8121	33	cost
Lisa	Fryer	F	5/14/1960	TX	4712532443	44100	61	cost
Thomas	Crisp	M	3/6/2000	CA	8047036137	56086	21	cost
Ashleigh	Crisp	F	10/15/1933	VT	4398866426	70931	87	cost
Thomas	Do	M	11/26/1961	IA	2488747929	53842	59	cost
Ashleigh	Crisp	F	6/12/1996	IA	1167552850	69196	25	cost
Todd	Curler	M	5/1/2019	IA	6386343221	48733	2	cost
Todd	Do	M	8/8/2011	TX	6816624383	94279	9	cost
Todd	Dough	M	4/12/1988	CA	17174126106	65621	33	cost
John	Doe	M	10/28/1981	CA	16723334781	37147	39	cost
Thomas	Fryer	M	6/4/1954	CA	6832966659	20337	67	cost
Thomas	Do	M	8/11/1984	VT	6011156181	86960	36	cost
Ashleigh	Do	F	8/5/1964	TX	5688987135	66637	56	cost
Jim	Dough	M	4/11/1953	IA	7202418117	60620	68	cost
Ben	Do	M	10/14/1985	IA	14155478892	80826	35	cost
Thomas	Dough	M	8/13/2024	VT	3522706203	31136	-4	cost
Asheley	Crisp	F	7/29/2002	TX	11352336689	23040	18	cost
Lisa	Dough	F	12/28/1980	VT	3372753588	84223	40	cost
Jim	Curler	M	6/4/1948	IA	15511701167	2836	73	cost
Alex	Dough	M	2/15/1996	TX	6097808597	89190	25	cost
Ben	Crisp	M	11/24/1965	VT	13838842076	12367	55	cost
Lisa	Do	F	10/15/1992	VT	5953882488	91707	28	cost
Todd	Doe	M	6/27/1949	CA	1444887622	22083	72	cost
Ben	Doe	M	3/18/1919	VT	2366351310	25162	102	cost
Thomas	Do	M	9/14/1933	TX	12151538830	64412	87	cost
Alex	Curler	F	2/3/2014	TX	7526922109	94437	7	cost
Todd	Curler	M	9/20/2013	VT	11093817064	85774	7	cost
Alex	Dough	M	10/23/1995	VT	4834354012	25596	25	cost
Ashleigh	Doe	F	5/16/1982	TX	3654783959	82091	39	cost
Alex	Crisp	M	10/6/1943	IA	12517097515	61352	77	cost
Lisa	Doughnut	F	5/28/1912	TX	1027444475	35140	109	cost
Ben	Doughnut	M	12/21/2000	IA	1494684371	67889	20	cost
John	Curler	M	11/19/2020	IA	8731004328	25154	0	cost
Todd	Do	M	2/20/1930	VT	8234946214	37901	91	cost
Thomas	Crisp	M	9/19/1979	VT	1941327739	67554	41	cost
Jim	Crisp	M	11/9/1917	IA	7391073863	33184	103	cost
Thomas	Dough	M	7/20/1982	VT	5136694006	41929	39	cost
John	Doughnut	M	6/29/1999	VT	4025186335	79247	22	cost
John	Crisp	M	8/24/1994	IA	18903255882	65161	26	cost
Alex	Curler	F	4/6/1952	CA	6998445008	63116	69	cost
Lisa	Doughnut	F	12/27/2012	CA	5703474412	20718	8	cost
Todd	Dough	M	12/25/2029	VT	4644268093	50996	-9	cost
Asheley	Curler	F	10/21/1946	CA	6254753634	22901	74	cost
Alex	Fryer	M	6/26/1934	IA	1785255087	81240	87	cost
Lisa	Curler	F	3/5/1987	VT	6923801226	77160	34	cost
Jim	Crisp	M	6/20/1963	TX	8482158910	43293	58	cost
Todd	Curler	M	9/28/1965	CA	11087648256	65076	55	cost
Lisa	Do	F	4/24/2018	CA	12983621522	64588	3	cost
Thomas	Doughnut	M	10/10/1937	TX	6514463480	50938	83	cost
Lisa	Dough	F	11/17/2024	CA	4122672878	50844	-4	cost
Alex	Fryer	M	3/29/2017	VT	2888161033	79684	4	cost
Jim	Dough	M	7/10/2002	VT	6415547264	97432	19	cost
Lisa	Dough	F	5/4/2016	IA	2652231216	24478	5	cost
Carman	Doughnut	F	3/8/2006	TX	6064944178	4975	15	cost
Thomas	Dough	M	1/17/2029	CA	5028967810	96279	-8	cost
Jim	Doe	M	11/27/1962	TX	1633738932	75820	58	cost
Lisa	Sourdough	F	7/30/2010	IA	4005392220	40360	10	cost
Ben	Dough	M	6/26/2020	VT	18541625869	20044	1	cost
John	Doe	M	8/21/1940	TX	1213494146	86089	80	cost
Alex	Do	M	1/3/1987	IA	11268646690	9147	34	cost
Ben	Crisp	M	6/20/1941	TX	1693343188	88335	80	cost
Carman	Doughnut	F	12/28/1976	VT	11292933618	46891	44	cost
Lisa	Doughnut	F	1/28/2008	VT	14524248833	35722	13	cost
Carman	Do	F	8/20/1945	TX	2454774570	94912	75	cost
Ben	Doughnut	M	6/3/1956	CA	8366035195	59494	65	cost
Alex	Crisp	F	12/24/2026	IA	7995893137	92843	-6	cost
Asheley	Do	F	4/14/1940	CA	4168455987	80456	81	cost
John	Fryer	M	10/9/2014	TX	11122576484	9363	6	cost
Jim	Dough	M	4/1/1915	IA	2178296211	38513	106	cost
Alex	Dough	F	7/16/1967	TX	3228991716	72505	54	cost
Ashleigh	Curler	F	1/15/1966	TX	11583472890	65482	55	cost
John	Sourdough	M	1/19/1997	CA	5832224485	38769	24	cost
Alex	Sourdough	F	4/28/2028	VT	12428254379	5635	-7	cost
Alex	Doughnut	F	2/8/1921	VT	3348545075	30583	100	cost
Lisa	Crisp	F	9/13/2007	TX	14728173825	85932	13	cost
Carman	Doe	F	5/11/2013	TX	11224024036	67703	8	cost
Carman	Curler	F	7/4/1987	IA	12741832468	94464	34	cost
Carman	Crisp	F	2/28/1929	VT	3135946947	45703	92	cost
Ben	Dough	M	10/3/1939	CA	2021993538	75496	81	cost
Carman	Doe	F	9/30/1921	CA	17396711822	58398	99	cost
Carman	Dough	F	11/26/2003	VT	2128862858	94884	17	cost
Lisa	Sourdough	F	12/17/1999	CA	3808522821	35428	21	cost
Todd	Do	M	10/2/1912	TX	8514485499	33563	108	cost
Todd	Crisp	M	2/7/2000	CA	6454862200	78608	21	cost
John	Doughnut	M	7/6/1997	TX	4421337617	25293	24	cost
John	Dough	M	1/31/1972	TX	1214832000	33546	49	cost
Asheley	Doe	F	6/20/1976	CA	2144275539	78781	45	cost
Alex	Curler	M	9/21/1920	IA	5422916225	5710	100	cost
Ben	Dough	M	1/23/1955	IA	2571282666	89744	66	cost
Lisa	Crisp	F	1/1/1916	CA	7186553916	84809	105	cost
